id,price
0,2211.5
1,2211.5
2,2211.5
3,2211.5
4,2211.5
5,2211.5
6,2211.5
7,2211.5
8,2211.5
9,2211.5
10,2211.5
11,2211.5
12,2211.5
13,2211.5
14,2211.5
15,2211.5
16,2211.5
17,2211.5
18,2211.5
19,2211.5
20,2211.5
21,2211.5
22,2211.5
23,2211.5
24,2211.5
25,2211.5
26,2211.5
27,2211.5
28,2211.5
29,2211.5
30,2211.5
31,2211.5
32,2211.5
33,2211.5
34,2211.5
35,2211.5
36,2211.5
37,2211.5
38,2211.5
39,2211.5
40,2211.5
41,2211.5
42,2211.5
43,2211.5
44,2211.5
45,2211.5
46,2211.5
47,2211.5
48,2211.5
49,2211.5
50,2211.5
51,2211.5
52,2211.5
53,2211.5
54,2211.5
55,2211.5
56,2211.5
57,2211.5
58,2211.5
59,2211.5
60,2211.5
61,2211.5
62,2211.5
63,2211.5
64,2211.5
65,2211.5
66,2211.5
67,2211.5
68,2211.5
69,2211.5
70,2211.5
71,2211.5
72,2211.5
73,2211.5
74,2211.5
75,2211.5
76,2211.5
77,2211.5
78,2211.5
79,2211.5
80,2211.5
81,2211.5
82,2211.5
83,2211.5
84,2211.5
85,2211.5
86,2211.5
87,2211.5
88,2211.5
89,2211.5
90,2211.5
91,2211.5
92,2211.5
93,2211.5
94,2211.5
95,2211.5
96,2211.5
97,2211.5
98,2211.5
99,2211.5
100,2211.5
101,2211.5
102,2211.5
103,2211.5
104,2211.5
105,2211.5
106,2211.5
107,2211.5
108,2211.5
109,2211.5
110,2211.5
111,2211.5
112,2211.5
113,2211.5
114,2211.5
115,2211.5
116,2211.5
117,2211.5
118,2211.5
119,2211.5
120,2211.5
121,2211.5
122,2211.5
123,2211.5
124,2211.5
125,2211.5
126,2211.5
127,2211.5
128,2211.5
129,2211.5
130,2211.5
131,2211.5
132,2211.5
133,2211.5
134,2211.5
135,2211.5
136,2211.5
137,2211.5
138,2211.5
139,2211.5
140,2211.5
141,2211.5
142,2211.5
143,2211.5
144,2211.5
145,2211.5
146,2211.5
147,2211.5
148,2211.5
149,2211.5
150,2211.5
151,2211.5
152,2211.5
153,2211.5
154,2211.5
155,2211.5
156,2211.5
157,2211.5
158,2211.5
159,2211.5
160,2211.5
161,2211.5
162,2211.5
163,2211.5
164,2211.5
165,2211.5
166,2211.5
167,2211.5
168,2211.5
169,2211.5
170,2211.5
171,2211.5
172,2211.5
173,2211.5
174,2211.5
